,Depth,Resistivity,Gamma Ray,Total Porosity,Effective Porosity,Bulk Density,Compression Wave Travel Time,Shear Wave Travel Time
996,7303.0,83.40356,116.32977,0.05319,0.02563,2.67563,75.03439,126.28146
997,7303.5,84.92842,118.38604,0.04541,0.01714,2.67818,75.43379,127.40172
998,7304.0,87.86684,120.25822,0.05117,0.02181,2.67332,76.01906,129.18646
999,7304.5,92.68372,125.22255,0.06862,0.03826,2.66484,77.15317,131.69202
1000,7305.0,100.72516,133.40085,0.08324,0.0519,2.65254,78.96503,134.29381
1001,7305.5,108.76804,139.1221,0.08676,0.05411,2.63535,80.84548,135.85605
1002,7306.0,110.58599,138.83655,0.08306,0.0492,2.62948,81.59377,135.50659
1003,7306.5,97.93906,133.70647,0.07724,0.0429,2.64295,80.27111,133.25087
1004,7307.0,65.45322,124.12093,0.07788,0.04277,2.65782,77.09438,130.11221
1005,7307.5,72.57241,114.32098,0.08531,0.04903,2.65137,73.69615,127.59708
1006,7308.0,108.32166,110.24546,0.09189,0.05476,2.62379,72.07912,126.96007
1007,7308.5,110.06198,116.90054,0.09444,0.05736,2.61024,73.27542,128.29436
1008,7309.0,112.91003,130.72003,0.09571,0.05858,2.61247,76.57893,131.4248
1009,7309.5,116.02162,146.70351,0.09279,0.05643,2.61385,80.42378,135.91414
1010,7310.0,117.95166,163.09325,0.08929,0.05606,2.6091,83.41445,140.32957
1011,7310.5,119.2692,174.521,0.08684,0.05817,2.60023,84.83567,142.78241
1012,7311.0,121.36984,174.9073,0.08504,0.05894,2.60389,84.65104,142.44098
1013,7311.5,111.77885,161.70003,0.0832,0.05645,2.62015,83.19444,140.49342
1014,7312.0,90.16729,142.48306,0.08337,0.05478,2.64083,81.17553,138.68306
1015,7312.5,97.06219,129.20375,0.0836,0.0534,2.65156,79.42703,137.90933
1016,7313.0,91.793,124.93497,0.07802,0.0467,2.6464,78.52827,137.62538
1017,7313.5,82.85518,126.74765,0.06977,0.03824,2.6473,78.66751,137.39705
1018,7314.0,78.2397,129.51463,0.06583,0.03527,2.65837,79.47752,137.37935
1019,7314.5,93.40365,133.55684,0.06631,0.03698,2.67005,80.53135,137.97032
1020,7315.0,93.86783,137.86525,0.07087,0.04183,2.66767,81.55246,139.02856
1021,7315.5,87.45388,139.59982,0.07897,0.04968,2.66073,82.36451,140.10016
1022,7316.0,81.16936,139.42659,0.08696,0.05772,2.65589,82.92696,140.69733
1023,7316.5,81.44637,139.47151,0.09522,0.06579,2.65492,83.24269,140.90343
1024,7317.0,79.81636,141.40536,0.10154,0.07115,2.6525,83.37681,140.90703
1025,7317.5,85.88484,140.65924,0.09986,0.0686,2.64784,83.31198,140.89822
1026,7318.0,88.85017,136.76868,0.0915,0.05907,2.64762,82.92755,140.78725
1027,7318.5,85.85682,133.92975,0.0832,0.04875,2.65296,82.04935,140.15736
1028,7319.0,82.24194,132.90764,0.07495,0.03859,2.66643,80.64557,138.83102
1029,7319.5,77.22235,131.71687,0.06218,0.02591,2.69115,78.98743,136.90916
1030,7320.0,74.33014,127.2047,0.04573,0.01164,2.72763,77.25684,134.63837
1031,7320.5,76.38748,119.85647,0.03542,0.00489,2.77107,75.60163,132.24281
1032,7321.0,80.85983,113.89586,0.03221,0.00516,2.79886,74.27477,130.46877
1033,7321.5,80.49501,112.57908,0.03634,0.0111,2.78088,73.51961,129.60393
1034,7322.0,72.83027,114.84367,0.04344,0.01795,2.74565,73.44789,129.92053
1035,7322.5,63.9754,119.31477,0.04265,0.01608,2.71784,73.97254,130.65996
1036,7323.0,66.02448,122.69006,0.03533,0.00894,2.72735,74.81187,131.33549
1037,7323.5,60.25572,127.81888,0.03254,0.00803,2.73576,75.62679,131.56253
1038,7324.0,59.40306,130.57481,0.04148,0.01879,2.73801,76.20983,131.52629
1039,7324.5,60.85218,128.80344,0.05369,0.03205,2.72901,76.51694,131.51903
1040,7325.0,63.85651,123.34742,0.05827,0.03521,2.72427,76.58449,131.62291
1041,7325.5,64.15787,118.99474,0.05654,0.02852,2.71995,76.45088,131.80479
1042,7326.0,64.50322,119.34872,0.05632,0.02197,2.72243,76.15945,131.89723
1043,7326.5,64.6929,121.17856,0.0585,0.02052,2.71708,75.78151,131.71617
1044,7327.0,64.89595,123.54907,0.05786,0.01979,2.70705,75.41138,131.31993
1045,7327.5,65.24925,124.67036,0.05174,0.0146,2.69794,75.13161,130.76331
1046,7328.0,68.42093,123.75748,0.04878,0.01305,2.70143,74.94625,130.01347
1047,7328.5,72.90856,121.55511,0.05071,0.01718,2.70945,74.72772,129.06244
1048,7329.0,73.99702,120.18118,0.05404,0.0211,2.71755,74.31707,127.8395
1049,7329.5,81.14577,121.67204,0.05406,0.01874,2.72306,73.70623,126.46101
1050,7330.0,90.5837,123.11293,0.05126,0.01298,2.72798,73.13751,125.44447
1051,7330.5,87.78348,122.48093,0.04747,0.00816,2.73373,73.02726,125.35042
1052,7331.0,59.09478,119.40966,0.04266,0.00432,2.74435,73.52182,126.37151
1053,7331.5,30.33821,114.80647,0.03957,0.00303,2.76816,74.33259,128.07243
1054,7332.0,26.1808,111.06104,0.0373,0.00303,2.78367,74.88954,129.79231
1055,7332.5,24.29632,110.30883,0.0364,0.00364,2.78379,74.89055,130.80418
1056,7333.0,48.86443,111.33284,0.03863,0.00582,2.76766,74.43553,130.57545
1057,7333.5,77.34404,112.46025,0.04403,0.0085,2.75332,73.86844,129.53206
1058,7334.0,93.50488,112.98729,0.04917,0.00932,2.74771,73.48035,128.57036
1059,7334.5,88.38964,114.9808,0.05159,0.00865,2.73916,73.4631,128.16093
1060,7335.0,72.66395,118.97504,0.05037,0.00792,2.72872,73.939,128.2451
1061,7335.5,66.52979,122.54242,0.04769,0.00798,2.72021,74.75616,129.14731
1062,7336.0,75.52201,121.97968,0.04654,0.00894,2.71905,75.67822,131.30896
1063,7336.5,78.21485,120.55303,0.05076,0.01404,2.71716,76.56023,134.0941
1064,7337.0,68.3712,121.38907,0.06093,0.02583,2.70718,77.53684,136.7803
1065,7337.5,67.58989,124.95203,0.07271,0.03966,2.6935,78.70152,138.8259
1066,7338.0,69.98091,129.51031,0.08113,0.04878,2.67465,79.87768,140.11739
1067,7338.5,71.41962,133.63152,0.0851,0.05276,2.66446,80.83366,140.9776
1068,7339.0,68.94461,136.49475,0.08549,0.05464,2.6582,81.47403,141.66464
1069,7339.5,65.35632,137.37785,0.08636,0.05741,2.65699,81.84464,142.27292
1070,7340.0,63.63686,136.12202,0.08578,0.05702,2.65508,82.00655,142.774
1071,7340.5,70.83005,135.00967,0.08191,0.05051,2.65927,81.97424,142.9472
1072,7341.0,78.43114,132.71446,0.07761,0.04291,2.67168,81.78626,142.79512
1073,7341.5,79.2985,131.43509,0.07471,0.03924,2.67744,81.49836,142.35674
1074,7342.0,78.15639,132.50407,0.07613,0.04267,2.6772,81.20432,141.86658
1075,7342.5,74.71481,135.61943,0.07963,0.04959,2.67589,81.01517,141.57927
1076,7343.0,72.15347,138.40942,0.08222,0.05642,2.67886,80.98602,141.68866
1077,7343.5,72.23452,138.92592,0.08143,0.05903,2.68106,81.08944,142.0808
1078,7344.0,73.21655,137.50421,0.07774,0.05608,2.67935,81.228,142.3102
1079,7344.5,71.9371,135.29907,0.07024,0.04625,2.67926,81.26339,142.13034
1080,7345.0,71.30757,133.60463,0.06017,0.03455,2.6842,81.12511,141.76585
1081,7345.5,69.5854,131.44788,0.0511,0.02656,2.69317,80.89007,141.58051
1082,7346.0,67.50325,130.33942,0.04513,0.02308,2.69801,80.72006,141.51596
1083,7346.5,65.91633,129.61804,0.04713,0.0255,2.69603,80.69231,141.30145
1084,7347.0,66.1055,130.00778,0.0552,0.03238,2.68933,80.7281,140.80948
1085,7347.5,70.0045,128.74995,0.06161,0.03713,2.6814,80.6734,140.18431
1086,7348.0,76.84084,128.97472,0.05994,0.03407,2.67113,80.46334,139.68188
1087,7348.5,82.09636,130.5818,0.05091,0.02488,2.66651,80.23122,139.54712
1088,7349.0,81.96484,133.38162,0.04849,0.02281,2.66832,80.28242,139.89633
1089,7349.5,75.04932,135.68047,0.06195,0.0349,2.66781,80.82455,140.77954
1090,7350.0,68.08109,135.82758,0.08507,0.05458,2.65864,81.80215,141.84262
1091,7350.5,65.46063,133.69389,0.09526,0.06133,2.6523,82.83279,142.7018
1092,7351.0,66.62345,130.70074,0.08569,0.05106,2.65926,83.43665,143.11134
1093,7351.5,68.17758,130.57817,0.06734,0.03535,2.67437,83.39806,143.01553
1094,7352.0,69.81577,132.56349,0.05507,0.02546,2.68387,83.01448,142.62645
1095,7352.5,67.99641,134.42014,0.0536,0.02475,2.68597,82.7248,142.12773
1096,7353.0,65.40807,136.81641,0.06072,0.03099,2.68212,82.78849,142.05386
1097,7353.5,62.69792,139.43944,0.06978,0.03704,2.67954,83.07423,142.30048
1098,7354.0,61.37944,140.62856,0.07516,0.03732,2.67361,83.20146,142.61224
1099,7354.5,62.07861,139.34215,0.07726,0.03396,2.67449,82.93048,142.63268
1100,7355.0,61.33858,137.62321,0.0771,0.02933,2.68127,82.36053,142.411
1101,7355.5,59.97511,137.12035,0.07702,0.02715,2.68914,81.79395,142.19464
1102,7356.0,58.67266,136.79794,0.07947,0.03075,2.69109,81.45016,142.03088
1103,7356.5,56.61371,135.27261,0.08377,0.03863,2.6809,81.33122,141.83742
1104,7357.0,56.10503,135.57121,0.08469,0.04359,2.6686,81.28737,141.63832
1105,7357.5,57.15704,138.33379,0.07949,0.04178,2.66089,81.16994,141.39792
1106,7358.0,58.48646,138.31262,0.06942,0.03413,2.66166,80.88435,141.05383
1107,7358.5,60.08434,135.34038,0.06214,0.0293,2.66571,80.38345,140.55461
1108,7359.0,61.55643,130.53291,0.05716,0.02713,2.66515,79.71444,139.87209
1109,7359.5,61.45909,128.83713,0.05278,0.02532,2.666,79.01929,139.02344
1110,7360.0,60.28838,128.46468,0.05155,0.02656,2.67877,78.36694,138.03435
1111,7360.5,58.96316,128.05672,0.0534,0.02916,2.69325,77.79818,137.11365
1112,7361.0,56.62985,127.01205,0.05727,0.03181,2.69906,77.44456,136.67116
1113,7361.5,56.24073,125.30296,0.05767,0.02913,2.69085,77.4308,136.92204
1114,7362.0,58.50386,125.72083,0.05841,0.02681,2.68634,77.7868,137.70932
1115,7362.5,60.26248,126.42184,0.06199,0.0286,2.68354,78.37914,138.63866
1116,7363.0,63.23237,125.34571,0.06491,0.03176,2.68146,78.97638,139.25499
1117,7363.5,67.59047,122.85465,0.06337,0.0315,2.67291,79.39491,139.29324
1118,7364.0,69.93547,123.95742,0.06017,0.02956,2.66721,79.55614,138.8278
1119,7364.5,72.02499,126.91954,0.05868,0.02853,2.66818,79.48447,138.09224
1120,7365.0,73.73248,128.02782,0.05812,0.02702,2.67352,79.31269,137.32921
1121,7365.5,72.37336,127.09206,0.06254,0.0297,2.6776,79.24576,136.92398
1122,7366.0,67.58678,128.40689,0.06834,0.03483,2.67397,79.44833,137.32884
1123,7366.5,61.29191,131.71667,0.07296,0.04087,2.66952,79.93489,138.61656
1124,7367.0,59.5133,133.86174,0.07357,0.04344,2.66218,80.56843,140.18336
1125,7367.5,60.782,135.37602,0.07404,0.04432,2.66118,81.17581,141.22205
1126,7368.0,64.43275,135.11316,0.07637,0.04509,2.65544,81.61423,141.55139
1127,7368.5,67.3402,133.55037,0.08327,0.04948,2.65973,81.80533,141.43761
1128,7369.0,66.34142,130.07896,0.09043,0.05462,2.66352,81.74583,141.1653
1129,7369.5,63.12609,127.68291,0.09427,0.05811,2.66442,81.50116,140.86371
1130,7370.0,61.56784,129.06631,0.09061,0.05663,2.65488,81.15343,140.40022
1131,7370.5,62.00525,130.79065,0.08196,0.04957,2.65166,80.75351,139.73088
1132,7371.0,61.65784,129.9722,0.07216,0.03895,2.66617,80.33345,139.05038
1133,7371.5,61.78699,127.45509,0.06912,0.0345,2.69203,79.92989,138.5329
1134,7372.0,62.61143,126.4965,0.07178,0.03746,2.70362,79.6314,138.5182
1135,7372.5,62.97312,128.69365,0.07229,0.04038,2.7001,79.5514,138.84253
1136,7373.0,63.61472,132.2077,0.06706,0.03882,2.68529,79.75049,139.37337
1137,7373.5,62.25008,135.9711,0.05931,0.03546,2.6728,80.25894,139.97897
1138,7374.0,58.70618,137.43457,0.05657,0.03662,2.66544,81.01213,140.38904
1139,7374.5,57.69529,134.34233,0.0612,0.04312,2.66012,81.70193,140.47055
1140,7375.0,61.65567,126.70665,0.06754,0.0483,2.6592,81.89124,140.32811
1141,7375.5,70.86806,120.48154,0.06695,0.044,2.66056,81.45022,140.15247
1142,7376.0,76.75366,119.49708,0.06239,0.03581,2.66806,80.74054,140.03052
1143,7376.5,71.90097,124.37151,0.06015,0.03138,2.67622,80.25111,139.92538
1144,7377.0,66.10551,128.11423,0.06321,0.03332,2.68248,80.12688,139.93259
1145,7377.5,64.8699,129.04095,0.06706,0.03727,2.67866,80.18508,140.14783
1146,7378.0,73.49227,129.27933,0.06878,0.04024,2.66971,80.2873,140.46422
1147,7378.5,73.43863,129.7218,0.0681,0.04096,2.65807,80.45103,140.59877
1148,7379.0,73.96729,128.6563,0.06946,0.04211,2.6522,80.73683,140.42575
1149,7379.5,80.11134,124.18643,0.07402,0.04565,2.65231,81.07446,140.08171
1150,7380.0,97.62322,122.34952,0.07795,0.04901,2.65415,81.30653,139.86371
1151,7380.5,111.16219,125.22231,0.07785,0.05,2.657,81.36385,139.90483
1152,7381.0,102.43974,128.85437,0.07255,0.04557,2.66077,81.30425,140.05365
1153,7381.5,82.86993,128.39153,0.06575,0.03857,2.66939,81.16427,140.14661
1154,7382.0,72.8877,125.16016,0.0659,0.0374,2.67957,80.95944,140.12729
1155,7382.5,69.28354,125.68494,0.07476,0.04408,2.68414,80.72019,139.98924
1156,7383.0,66.25042,128.79286,0.08187,0.04946,2.68455,80.45414,139.68735
1157,7383.5,67.88511,129.55595,0.07659,0.04373,2.689,80.15725,139.16479
1158,7384.0,75.34099,124.37373,0.06257,0.03098,2.70047,79.82552,138.54315
1159,7384.5,80.81366,118.77525,0.0533,0.02409,2.71026,79.46201,137.90094
1160,7385.0,81.88342,116.51953,0.05233,0.02505,2.71074,79.08652,137.35376
1161,7385.5,77.372,116.98148,0.05497,0.0288,2.70615,78.67437,136.94525
1162,7386.0,69.03046,118.7454,0.05466,0.02955,2.69877,78.19843,136.54726
1163,7386.5,63.4766,120.30497,0.05344,0.03,2.69298,77.84516,136.34303
1164,7387.0,61.28428,123.43295,0.05395,0.03325,2.68881,77.87664,136.48083
1165,7387.5,59.58156,126.02908,0.05677,0.03825,2.68917,78.41615,137.05568
1166,7388.0,60.15789,126.83769,0.05987,0.04139,2.68821,79.24514,137.83139
1167,7388.5,64.15492,127.34433,0.06246,0.04113,2.68598,80.04937,138.58109
1168,7389.0,67.87139,130.83752,0.06287,0.03684,2.68145,80.56251,139.2834
1169,7389.5,71.51229,134.40045,0.05952,0.02935,2.67592,80.77357,140.04231
1170,7390.0,75.56652,135.04889,0.05646,0.02246,2.67442,80.74146,140.87393
1171,7390.5,82.35935,132.43076,0.059,0.02196,2.681,80.563,141.40147
1172,7391.0,85.13527,130.5179,0.05946,0.02171,2.69249,80.35347,141.41879
1173,7391.5,84.42445,129.97571,0.05784,0.02277,2.69948,80.16964,141.06641
1174,7392.0,90.94527,128.13087,0.05436,0.02363,2.69334,79.99636,140.37479
1175,7392.5,98.06911,126.85316,0.05208,0.02386,2.68851,79.70476,139.26151
1176,7393.0,94.51698,124.45665,0.05041,0.02175,2.68793,79.2014,138.11644
1177,7393.5,85.65076,121.35008,0.05041,0.01994,2.69202,78.65688,137.44899
1178,7394.0,82.88625,120.51047,0.05081,0.01901,2.68976,78.43048,137.4171
1179,7394.5,85.187,121.95871,0.05178,0.01939,2.68069,78.76257,137.92867
1180,7395.0,91.56046,124.44679,0.05224,0.02011,2.67248,79.44201,138.58354
1181,7395.5,101.13447,123.8135,0.05164,0.02054,2.67213,79.97925,138.90508
1182,7396.0,106.81104,120.98653,0.04813,0.01958,2.67469,79.99651,138.67197
1183,7396.5,84.55181,116.05312,0.04616,0.02006,2.68717,79.35152,137.74626
1184,7397.0,49.35605,112.87704,0.04702,0.02186,2.70363,78.05619,135.88492
1185,7397.5,61.88718,109.59509,0.04506,0.01886,2.72396,76.29973,133.06685
1186,7398.0,92.09571,105.83548,0.04063,0.01341,2.73719,74.46178,129.90817
1187,7398.5,98.51566,100.36575,0.03591,0.00843,2.74433,72.89811,127.10967
1188,7399.0,118.93281,97.29059,0.03504,0.00834,2.7446,71.88866,125.31906
1189,7399.5,128.23616,99.61091,0.04066,0.01406,2.72908,71.78834,125.20471
1190,7400.0,103.32529,108.05497,0.05234,0.0242,2.70455,73.18148,127.31864
1191,7400.5,94.88732,119.34579,0.06548,0.03426,2.67673,76.31392,131.07872
1192,7401.0,91.39841,130.55025,0.08104,0.04591,2.65076,80.24798,135.38928
1193,7401.5,92.57063,136.72038,0.09595,0.05735,2.62367,83.81969,139.50554
1194,7402.0,95.39838,138.366,0.10369,0.0635,2.60552,86.27264,142.96675
1195,7402.5,98.26538,136.23035,0.1061,0.06566,2.60188,87.38167,145.36252
1196,7403.0,95.85599,134.45566,0.10635,0.06624,2.60499,87.47104,146.49971
1197,7403.5,94.70306,134.54507,0.1029,0.06352,2.60497,87.21091,146.56357
1198,7404.0,90.8526,136.97621,0.09891,0.06162,2.60312,86.9127,145.98149
1199,7404.5,93.31453,139.11421,0.09488,0.06088,2.60056,86.57488,145.31621
1200,7405.0,101.70735,139.21657,0.08321,0.05361,2.60536,86.2488,144.94418
1201,7405.5,106.7597,136.27898,0.06916,0.0449,2.61606,86.04578,144.791
1202,7406.0,103.33669,132.33656,0.06461,0.04534,2.62867,86.08076,144.67616
1203,7406.5,96.98664,130.94147,0.07582,0.05884,2.63011,86.35923,144.47452
1204,7407.0,92.57686,134.49176,0.09287,0.07343,2.62247,86.77644,144.34947
1205,7407.5,95.06854,139.87988,0.10402,0.07789,2.61674,87.17298,144.21928
1206,7408.0,102.60034,141.04388,0.11197,0.07863,2.61466,87.34978,144.07401
1207,7408.5,107.03915,137.64005,0.11414,0.07656,2.61356,87.12485,143.82303
1208,7409.0,104.10378,132.49525,0.10981,0.07086,2.61745,86.48054,143.41542
1209,7409.5,101.29152,129.019,0.1013,0.06325,2.62417,85.64838,142.78835
1210,7410.0,104.5588,127.12386,0.09751,0.0622,2.62872,84.81736,141.86919
1211,7410.5,114.61297,125.77908,0.09693,0.066,2.62781,84.01485,140.79338
1212,7411.0,121.75375,125.60611,0.09783,0.07201,2.63058,83.1158,139.78911
1213,7411.5,131.94698,126.02559,0.09727,0.07558,2.63792,82.12862,138.98677
1214,7412.0,145.38457,124.8914,0.09612,0.07642,2.64699,81.16067,138.36383
1215,7412.5,145.06418,121.88227,0.09002,0.07126,2.65124,80.25959,137.81862
1216,7413.0,129.75916,118.02155,0.07943,0.06119,2.66139,79.38059,137.27478
1217,7413.5,162.20197,113.67471,0.06817,0.05041,2.6713,78.58731,136.7529
1218,7414.0,215.03123,111.90096,0.06129,0.0438,2.67102,78.13657,136.48299
1219,7414.5,174.52161,112.02157,0.06427,0.04633,2.65281,78.35042,136.52985
1220,7415.0,172.98511,117.30672,0.07234,0.05331,2.62701,79.43361,136.93857
1221,7415.5,166.20561,123.30264,0.08074,0.05976,2.61112,81.17081,137.83025
1222,7416.0,159.4379,127.42396,0.08617,0.06275,2.60393,83.01914,139.35524
1223,7416.5,181.09315,129.35495,0.08895,0.06305,2.59979,84.47623,140.91838
1224,7417.0,180.67032,129.05214,0.09111,0.06252,2.59685,85.25146,141.88852
1225,7417.5,170.46579,126.7475,0.09804,0.06652,2.59929,85.55283,142.12859
1226,7418.0,155.09566,125.48284,0.10663,0.073,2.59878,85.70018,141.87082
1227,7418.5,144.77487,126.96242,0.10659,0.07438,2.59906,85.84937,141.48483
1228,7419.0,141.44005,129.53307,0.09382,0.06667,2.60071,85.94855,141.2094
1229,7419.5,144.5645,128.59331,0.07889,0.0579,2.60903,85.8722,141.02663
1230,7420.0,130.86133,126.68222,0.07079,0.05367,2.61946,85.61639,140.90486
1231,7420.5,114.11036,127.95612,0.06944,0.05324,2.61769,85.37491,140.86992
1232,7421.0,113.02353,129.55524,0.07307,0.05488,2.60986,85.46667,141.01466
1233,7421.5,113.45646,128.09637,0.08086,0.05849,2.59691,86.13479,141.49707
1234,7422.0,123.30573,124.52177,0.09305,0.06694,2.58081,87.27412,142.27182
1235,7422.5,130.36995,123.63621,0.10271,0.07634,2.55558,88.51054,143.3103
1236,7423.0,127.98652,125.62495,0.10811,0.08463,2.53151,89.65755,144.93047
1237,7423.5,178.00954,125.68718,0.10742,0.08732,2.51686,90.88358,147.45393
1238,7424.0,241.0248,123.98936,0.10464,0.08663,2.52028,92.31927,150.56889
1239,7424.5,157.74693,122.87023,0.10257,0.08537,2.52817,93.76479,153.22141
1240,7425.0,114.7224,128.97856,0.1065,0.08875,2.53926,94.82079,154.33252
1241,7425.5,113.40154,136.9754,0.11442,0.0942,2.54319,95.2232,153.54961
1242,7426.0,108.63089,142.22102,0.12224,0.09837,2.54576,94.95707,151.71773
1243,7426.5,120.74183,141.88989,0.12233,0.09438,2.5586,94.10002,150.15675
1244,7427.0,140.44846,138.80316,0.11439,0.08329,2.59064,92.79593,149.12317
1245,7427.5,150.41594,136.90692,0.10622,0.0732,2.61193,91.36231,148.29001
1246,7428.0,141.2662,133.51842,0.10348,0.07045,2.60832,90.28923,147.31328
1247,7428.5,115.49989,131.40466,0.10574,0.07328,2.58027,89.85299,146.41644
1248,7429.0,104.51962,131.44234,0.10583,0.07465,2.56026,89.89739,145.79988
1249,7429.5,110.50063,133.71683,0.10487,0.07581,2.55688,89.95444,145.44609
1250,7430.0,115.62979,137.15245,0.10405,0.07868,2.56094,89.72192,145.08504
1251,7430.5,118.7482,140.62743,0.10403,0.08142,2.56177,89.25483,144.41174
1252,7431.0,120.96067,142.26463,0.10228,0.08119,2.55636,88.80917,143.5844
1253,7431.5,124.18431,140.97177,0.10107,0.08008,2.55791,88.51305,142.98248
1254,7432.0,131.14401,137.49147,0.09782,0.07662,2.56636,88.32156,142.92061
1255,7432.5,135.81049,137.08574,0.09556,0.07303,2.58248,88.25456,143.22284
1256,7433.0,140.47665,137.22903,0.0959,0.07138,2.59062,88.36878,143.60521
1257,7433.5,143.43977,137.1236,0.09964,0.07283,2.59608,88.63686,143.87161
1258,7434.0,137.15256,136.4762,0.10673,0.07809,2.59256,88.91954,144.03918
1259,7434.5,138.4559,135.66812,0.11204,0.08276,2.57846,89.11318,144.28664
1260,7435.0,150.10739,135.05693,0.11632,0.08709,2.55689,89.19903,144.71095
1261,7435.5,153.52147,137.39209,0.11448,0.08542,2.54024,89.24627,145.29649
1262,7436.0,144.66679,144.34451,0.11039,0.08084,2.54318,89.38473,146.01552
1263,7436.5,133.12233,150.45737,0.10861,0.07891,2.54991,89.68223,146.657
1264,7437.0,140.4283,151.49596,0.1086,0.0798,2.54902,89.98307,146.93417
1265,7437.5,143.66124,150.40257,0.10506,0.07831,2.54125,90.06871,146.72975
1266,7438.0,140.37917,148.47789,0.09851,0.07363,2.54357,89.96373,146.22748
1267,7438.5,143.75107,144.80026,0.09782,0.07473,2.55785,89.91885,145.96107
1268,7439.0,144.24068,140.19672,0.10265,0.08083,2.56355,89.97399,146.17343
1269,7439.5,108.36607,135.42209,0.10874,0.08626,2.56128,89.652,145.93399
1270,7440.0,113.66242,133.07816,0.11158,0.0868,2.54603,88.88892,144.77888
1271,7440.5,125.99173,129.61703,0.11695,0.09046,2.54541,88.0072,143.13672
1272,7441.0,152.13792,127.5725,0.1289,0.10306,2.53796,87.71349,142.29022
1273,7441.5,149.59961,128.11865,0.14208,0.11791,2.51844,87.99711,142.47516
1274,7442.0,121.46547,129.87781,0.14136,0.11932,2.49872,88.26459,143.16731
1275,7442.5,109.80346,130.77341,0.1195,0.09946,2.51401,88.42878,143.97566
1276,7443.0,119.68789,130.78395,0.09275,0.07478,2.57924,88.8023,144.67105
1277,7443.5,144.08139,134.63666,0.08028,0.06383,2.62656,89.72228,145.47359
1278,7444.0,153.56976,142.92255,0.08423,0.06878,2.63543,90.77037,146.42696
1279,7444.5,162.62831,150.86711,0.09547,0.07987,2.6207,91.38438,147.02271
1280,7445.0,164.76675,153.66373,0.10059,0.08293,2.61043,91.3918,146.88458
1281,7445.5,165.6246,152.21245,0.09693,0.07589,2.60855,90.89217,146.16728
1282,7446.0,160.57887,149.96078,0.08901,0.06446,2.61041,90.1349,145.14189
1283,7446.5,161.74965,147.18506,0.08457,0.05719,2.61761,89.34798,143.9162
1284,7447.0,162.97372,143.87607,0.08358,0.05449,2.62313,88.72227,142.79811
1285,7447.5,153.71808,140.15161,0.08163,0.05194,2.61645,88.25065,142.18463
1286,7448.0,145.36429,136.81934,0.08088,0.0502,2.6148,87.84007,141.97597
1287,7448.5,143.14258,135.55939,0.08338,0.05203,2.62098,87.42999,141.85272
1288,7449.0,157.90889,136.17921,0.09213,0.0604,2.6285,87.14557,141.54968
1289,7449.5,173.9232,138.76959,0.10908,0.0768,2.62821,87.19569,141.12148
1290,7450.0,169.96602,141.32257,0.12407,0.09239,2.61385,87.6691,140.89633
1291,7450.5,149.36232,140.87912,0.12399,0.09646,2.58984,88.47553,141.09021
1292,7451.0,123.69871,139.18597,0.10559,0.08552,2.57738,89.29762,141.72589
1293,7451.5,112.64889,136.91998,0.07907,0.06572,2.59206,89.56528,142.16316
1294,7452.0,102.95646,132.36874,0.05912,0.04936,2.63595,88.19427,141.04047
1295,7452.5,107.03864,122.98731,0.05111,0.04067,2.67472,84.44044,138.25029
1296,7453.0,118.63021,113.7493,0.0512,0.0364,2.69821,79.51231,135.58566
1297,7453.5,111.2346,117.39399,0.05965,0.03802,2.69758,76.48199,134.69675
1298,7454.0,86.56046,136.4361,0.07792,0.04941,2.67225,77.95167,136.41965
1299,7454.5,98.05203,162.13866,0.1015,0.06845,2.63408,83.59956,140.96228
1300,7455.0,119.71579,181.05176,0.11794,0.08425,2.5967,89.8992,147.74696
1301,7455.5,123.64054,188.59979,0.12136,0.09059,2.57688,93.88786,154.5228
1302,7456.0,134.3394,190.23041,0.115,0.08822,2.56738,95.02401,159.14223
1303,7456.5,138.4184,191.96307,0.10872,0.08459,2.56772,95.02682,161.64233
1304,7457.0,146.50368,194.94019,0.10767,0.08523,2.57741,94.97203,162.72861
1305,7457.5,155.30281,197.1823,0.10332,0.08195,2.58589,95.06104,163.43526
1306,7458.0,140.79413,197.10069,0.08951,0.06748,2.58976,95.24865,163.8788
1307,7458.5,138.92957,196.7937,0.07403,0.05156,2.59249,95.43762,163.97874
1308,7459.0,137.2285,197.51755,0.07052,0.04784,2.5909,95.68306,163.93996
1309,7459.5,132.50346,199.52156,0.07965,0.05629,2.58091,96.11565,163.69203
1310,7460.0,124.63184,202.58983,0.09643,0.07097,2.56543,96.83366,162.92947
1311,7460.5,119.54759,205.48686,0.1173,0.08959,2.53997,97.8297,161.93669
1312,7461.0,120.98693,205.53699,0.13433,0.10511,2.5068,98.67109,161.48709
1313,7461.5,121.01101,204.54683,0.13894,0.10933,2.49144,98.57249,161.77408
1314,7462.0,138.34026,205.43152,0.13376,0.1029,2.51934,97.58476,162.46481
1315,7462.5,169.71021,212.16035,0.12814,0.09571,2.5616,96.54603,163.3929
1316,7463.0,179.9821,219.86731,0.12718,0.09255,2.58591,96.01616,164.09445
1317,7463.5,155.86324,221.05426,0.12248,0.08602,2.5834,95.79735,163.35606
1318,7464.0,152.62619,213.44621,0.11036,0.0736,2.58955,95.12189,161.00554
1319,7464.5,166.46225,201.13803,0.10312,0.06849,2.60253,93.39481,157.59218
